Sensor type	Sensor SN	Board SN	Averaging	Ch. A Mode	Ch. A Gain	Ch. B Mode	Ch. B Gain			
11/10/2024 11:10:57 AM	22.300	0.002	0.021000	-0.148000	0	0	0	0.0	-0.1	23
11/10/2024 11:10:58 AM	21.600	0.002	0.020000	-0.149000	0	0	0	0.0	-0.0	23
11/10/2024 11:10:59 AM	19.300	0.002	0.018000	-0.151000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:00 AM	22.100	0.002	0.021000	-0.149000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:01 AM	27.400	0.003	0.026000	-0.144000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:02 AM	27.700	0.003	0.026000	-0.143000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:03 AM	30.600	0.003	0.029000	-0.140000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:04 AM	34.000	0.003	0.033000	-0.137000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:05 AM	32.700	0.003	0.031000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:06 AM	29.100	0.003	0.028000	-0.142000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:07 AM	27.400	0.003	0.026000	-0.144000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:08 AM	27.800	0.003	0.027000	-0.143000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:09 AM	28.200	0.003	0.027000	-0.143000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:10 AM	30.900	0.003	0.030000	-0.140000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:11 AM	32.900	0.003	0.031000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:12 AM	33.000	0.003	0.032000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:13 AM	32.100	0.003	0.031000	-0.139000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:14 AM	27.000	0.003	0.026000	-0.144000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:15 AM	26.800	0.003	0.025000	-0.144000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:16 AM	26.100	0.003	0.025000	-0.145000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:17 AM	24.400	0.002	0.023000	-0.146000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:18 AM	30.100	0.003	0.029000	-0.141000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:19 AM	29.600	0.003	0.028000	-0.141000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:20 AM	25.200	0.003	0.024000	-0.146000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:21 AM	20.200	0.002	0.019000	-0.150000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:22 AM	22.300	0.002	0.021000	-0.148000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:23 AM	21.600	0.002	0.021000	-0.149000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:24 AM	21.300	0.002	0.020000	-0.149000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:25 AM	21.200	0.002	0.020000	-0.150000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:26 AM	27.600	0.003	0.026000	-0.143000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:27 AM	30.400	0.003	0.029000	-0.141000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:28 AM	33.600	0.003	0.032000	-0.137000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:29 AM	38.100	0.004	0.036000	-0.133000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:30 AM	37.200	0.004	0.036000	-0.134000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:31 AM	32.300	0.003	0.031000	-0.139000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:32 AM	28.100	0.003	0.027000	-0.143000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:33 AM	25.100	0.003	0.024000	-0.146000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:34 AM	27.900	0.003	0.027000	-0.143000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:35 AM	30.900	0.003	0.029000	-0.140000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:36 AM	34.700	0.003	0.033000	-0.136000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:37 AM	38.100	0.004	0.036000	-0.133000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:38 AM	36.900	0.004	0.035000	-0.134000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:39 AM	34.300	0.003	0.033000	-0.137000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:40 AM	35.600	0.004	0.034000	-0.136000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:41 AM	38.100	0.004	0.036000	-0.133000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:42 AM	31.700	0.003	0.030000	-0.139000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:43 AM	32.500	0.003	0.031000	-0.139000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:44 AM	29.900	0.003	0.028000	-0.141000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:45 AM	28.400	0.003	0.027000	-0.143000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:46 AM	22.300	0.002	0.021000	-0.148000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:47 AM	20.700	0.002	0.020000	-0.150000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:48 AM	20.000	0.002	0.019000	-0.151000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:49 AM	17.500	0.002	0.017000	-0.153000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:50 AM	16.400	0.002	0.015000	-0.154000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:51 AM	21.500	0.002	0.020000	-0.149000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:52 AM	25.000	0.002	0.024000	-0.146000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:53 AM	29.900	0.003	0.029000	-0.141000	0	0	0	0.0	-0.0	23
11/10/2024 11:11:54 AM	32.900	0.003	0.031000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:55 AM	30.400	0.003	0.029000	-0.141000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:56 AM	34.800	0.003	0.033000	-0.136000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:57 AM	33.000	0.003	0.031000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:58 AM	32.600	0.003	0.031000	-0.138000	0	0	0	0.0	-0.1	23
11/10/2024 11:11:59 AM	36.100	0.004	0.034000	-0.135000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:00 AM	41.100	0.004	0.039000	-0.130000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:01 AM	40.900	0.004	0.039000	-0.130000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:02 AM	44.500	0.004	0.043000	-0.127000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:03 AM	43.800	0.004	0.042000	-0.128000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:04 AM	43.500	0.004	0.042000	-0.128000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:05 AM	46.500	0.005	0.045000	-0.125000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:06 AM	47.600	0.005	0.046000	-0.124000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:07 AM	47.600	0.005	0.046000	-0.124000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:08 AM	44.100	0.004	0.042000	-0.127000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:09 AM	41.700	0.004	0.040000	-0.130000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:10 AM	43.900	0.004	0.042000	-0.127000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:11 AM	41.600	0.004	0.040000	-0.130000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:12 AM	40.700	0.004	0.039000	-0.131000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:13 AM	40.800	0.004	0.039000	-0.131000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:14 AM	38.300	0.004	0.037000	-0.133000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:15 AM	41.000	0.004	0.039000	-0.130000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:16 AM	38.400	0.004	0.037000	-0.133000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:17 AM	43.400	0.004	0.042000	-0.128000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:18 AM	47.600	0.005	0.046000	-0.124000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:19 AM	48.300	0.005	0.046000	-0.123000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:20 AM	45.000	0.004	0.043000	-0.126000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:21 AM	46.200	0.005	0.044000	-0.125000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:22 AM	42.500	0.004	0.041000	-0.129000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:23 AM	41.600	0.004	0.040000	-0.130000	0	0	0	0.0	-0.0	23
11/10/2024 11:12:24 AM	46.400	0.005	0.045000	-0.125000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:25 AM	48.300	0.005	0.046000	-0.123000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:26 AM	50.900	0.005	0.049000	-0.121000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:27 AM	55.200	0.006	0.053000	-0.117000	0	0	0	0.0	-0.1	23
11/10/2024 11:12:28 AM	59.600	0.006	0.057000	-0.112000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:29 AM	58.600	0.006	0.056000	-0.113000	0	0	0	0.0	0.0	22
11/10/2024 11:12:30 AM	54.500	0.005	0.052000	-0.117000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:31 AM	53.500	0.005	0.051000	-0.118000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:32 AM	52.800	0.005	0.051000	-0.119000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:33 AM	46.300	0.005	0.044000	-0.125000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:34 AM	45.500	0.005	0.044000	-0.126000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:35 AM	42.700	0.004	0.041000	-0.129000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:36 AM	40.800	0.004	0.039000	-0.131000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:37 AM	41.100	0.004	0.039000	-0.130000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:38 AM	43.800	0.004	0.042000	-0.128000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:39 AM	44.500	0.004	0.043000	-0.127000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:40 AM	46.800	0.005	0.045000	-0.125000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:41 AM	43.800	0.004	0.042000	-0.128000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:42 AM	49.500	0.005	0.047000	-0.122000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:43 AM	51.800	0.005	0.050000	-0.120000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:44 AM	48.200	0.005	0.046000	-0.123000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:45 AM	45.000	0.004	0.043000	-0.126000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:46 AM	44.400	0.004	0.043000	-0.127000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:47 AM	43.200	0.004	0.041000	-0.128000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:48 AM	39.300	0.004	0.038000	-0.132000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:49 AM	44.300	0.004	0.042000	-0.127000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:50 AM	44.500	0.004	0.043000	-0.127000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:51 AM	46.200	0.005	0.044000	-0.125000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:52 AM	46.000	0.005	0.044000	-0.125000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:53 AM	51.700	0.005	0.050000	-0.120000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:54 AM	55.400	0.006	0.053000	-0.116000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:55 AM	53.400	0.005	0.051000	-0.118000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:56 AM	55.200	0.006	0.053000	-0.117000	0	0	0	0.0	-0.0	22
11/10/2024 11:12:57 AM	54.500	0.005	0.052000	-0.117000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:58 AM	50.500	0.005	0.049000	-0.121000	0	0	0	0.0	-0.1	22
11/10/2024 11:12:59 AM	51.600	0.005	0.050000	-0.120000	0	0	0	0.0	-0.0	22
11/10/2024 11:13:00 AM	54.400	0.005	0.052000	-0.117000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:01 AM	58.300	0.006	0.056000	-0.114000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:02 AM	55.200	0.006	0.053000	-0.117000	0	0	0	0.0	-0.0	22
11/10/2024 11:13:03 AM	50.100	0.005	0.048000	-0.122000	0	0	0	0.0	-0.0	22
11/10/2024 11:13:04 AM	50.600	0.005	0.049000	-0.121000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:05 AM	55.600	0.006	0.053000	-0.116000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:06 AM	61.900	0.006	0.060000	-0.110000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:07 AM	64.500	0.006	0.062000	-0.108000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:08 AM	70.200	0.007	0.068000	-0.102000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:09 AM	70.300	0.007	0.068000	-0.102000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:10 AM	74.900	0.007	0.072000	-0.097000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:11 AM	75.400	0.008	0.073000	-0.097000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:12 AM	77.600	0.008	0.075000	-0.095000	0	0	0	0.0	-0.1	22
11/10/2024 11:13:13 AM	79.200	0.008	0.076000	-0.093000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:14 AM	76.400	0.008	0.074000	-0.096000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:15 AM	77.800	0.008	0.075000	-0.095000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:16 AM	78.400	0.008	0.076000	-0.094000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:17 AM	77.400	0.008	0.075000	-0.095000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:18 AM	75.100	0.008	0.072000	-0.097000	0	0	0	0.0	-0.0	21
11/10/2024 11:13:19 AM	73.800	0.007	0.071000	-0.099000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:20 AM	73.900	0.007	0.071000	-0.098000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:21 AM	73.300	0.007	0.071000	-0.099000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:22 AM	75.600	0.008	0.073000	-0.097000	0	0	0	0.0	-0.0	21
11/10/2024 11:13:23 AM	79.100	0.008	0.076000	-0.093000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:24 AM	78.300	0.008	0.075000	-0.094000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:25 AM	74.500	0.007	0.072000	-0.098000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:26 AM	67.900	0.007	0.065000	-0.104000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:27 AM	64.000	0.006	0.062000	-0.108000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:28 AM	61.400	0.006	0.059000	-0.111000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:29 AM	59.200	0.006	0.057000	-0.113000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:30 AM	55.300	0.006	0.053000	-0.116000	0	0	0	0.0	-0.0	21
11/10/2024 11:13:31 AM	56.100	0.006	0.054000	-0.116000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:32 AM	58.400	0.006	0.056000	-0.113000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:33 AM	54.500	0.005	0.052000	-0.117000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:34 AM	49.700	0.005	0.048000	-0.122000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:35 AM	46.200	0.005	0.044000	-0.125000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:36 AM	45.300	0.005	0.043000	-0.126000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:37 AM	44.200	0.004	0.042000	-0.127000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:38 AM	46.600	0.005	0.045000	-0.125000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:39 AM	46.100	0.005	0.044000	-0.125000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:40 AM	42.500	0.004	0.041000	-0.129000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:41 AM	41.300	0.004	0.040000	-0.130000	0	0	0	0.0	-0.0	21
11/10/2024 11:13:42 AM	40.100	0.004	0.038000	-0.131000	0	0	0	0.0	-0.0	21
11/10/2024 11:13:43 AM	40.500	0.004	0.039000	-0.131000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:44 AM	38.800	0.004	0.037000	-0.132000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:45 AM	41.000	0.004	0.039000	-0.130000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:46 AM	41.700	0.004	0.040000	-0.130000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:47 AM	43.400	0.004	0.042000	-0.128000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:48 AM	39.400	0.004	0.038000	-0.132000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:49 AM	36.800	0.004	0.035000	-0.134000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:50 AM	38.300	0.004	0.037000	-0.133000	0	0	0	0.0	-0.0	21
11/10/2024 11:13:51 AM	36.100	0.004	0.035000	-0.135000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:52 AM	29.900	0.003	0.028000	-0.141000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:53 AM	30.000	0.003	0.029000	-0.141000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:54 AM	34.900	0.003	0.033000	-0.136000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:55 AM	35.700	0.004	0.034000	-0.135000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:56 AM	33.800	0.003	0.032000	-0.137000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:57 AM	34.300	0.003	0.033000	-0.137000	0	0	0	0.0	-0.1	21
11/10/2024 11:13:58 AM	34.600	0.003	0.033000	-0.137000	0	0	0	0.0	-0.0	21
11/10/2024 11:13:59 AM	34.300	0.003	0.033000	-0.137000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:00 AM	32.700	0.003	0.031000	-0.138000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:01 AM	31.300	0.003	0.030000	-0.140000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:02 AM	33.100	0.003	0.032000	-0.138000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:03 AM	33.200	0.003	0.032000	-0.138000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:04 AM	35.900	0.004	0.034000	-0.135000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:05 AM	33.000	0.003	0.032000	-0.138000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:06 AM	33.700	0.003	0.032000	-0.137000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:07 AM	32.400	0.003	0.031000	-0.139000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:08 AM	38.000	0.004	0.036000	-0.133000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:09 AM	39.200	0.004	0.038000	-0.132000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:10 AM	39.300	0.004	0.038000	-0.132000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:11 AM	38.800	0.004	0.037000	-0.132000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:12 AM	40.000	0.004	0.038000	-0.131000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:13 AM	42.000	0.004	0.040000	-0.129000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:14 AM	45.900	0.005	0.044000	-0.126000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:15 AM	47.600	0.005	0.046000	-0.124000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:16 AM	47.900	0.005	0.046000	-0.124000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:17 AM	47.900	0.005	0.046000	-0.124000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:18 AM	47.200	0.005	0.045000	-0.124000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:19 AM	47.400	0.005	0.046000	-0.124000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:20 AM	47.500	0.005	0.046000	-0.124000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:21 AM	50.500	0.005	0.048000	-0.121000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:22 AM	51.300	0.005	0.049000	-0.120000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:23 AM	52.200	0.005	0.050000	-0.119000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:24 AM	52.000	0.005	0.050000	-0.120000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:25 AM	50.600	0.005	0.049000	-0.121000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:26 AM	48.900	0.005	0.047000	-0.123000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:27 AM	44.800	0.004	0.043000	-0.127000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:28 AM	39.400	0.004	0.038000	-0.132000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:29 AM	35.200	0.004	0.034000	-0.136000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:30 AM	35.500	0.004	0.034000	-0.136000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:31 AM	37.600	0.004	0.036000	-0.134000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:32 AM	38.000	0.004	0.036000	-0.133000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:33 AM	34.000	0.003	0.032000	-0.137000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:34 AM	25.900	0.003	0.025000	-0.145000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:35 AM	25.300	0.003	0.024000	-0.146000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:36 AM	25.900	0.003	0.025000	-0.145000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:37 AM	23.600	0.002	0.022000	-0.147000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:38 AM	23.500	0.002	0.022000	-0.147000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:39 AM	23.200	0.002	0.022000	-0.148000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:40 AM	26.900	0.003	0.026000	-0.144000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:41 AM	24.800	0.002	0.024000	-0.146000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:42 AM	21.900	0.002	0.021000	-0.149000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:43 AM	17.300	0.002	0.016000	-0.153000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:44 AM	20.300	0.002	0.019000	-0.150000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:45 AM	23.600	0.002	0.022000	-0.147000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:46 AM	26.500	0.003	0.025000	-0.144000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:47 AM	29.000	0.003	0.028000	-0.142000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:48 AM	26.700	0.003	0.025000	-0.144000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:49 AM	32.200	0.003	0.031000	-0.139000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:50 AM	32.600	0.003	0.031000	-0.138000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:51 AM	30.000	0.003	0.029000	-0.141000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:52 AM	30.400	0.003	0.029000	-0.141000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:53 AM	31.900	0.003	0.030000	-0.139000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:54 AM	35.500	0.004	0.034000	-0.136000	0	0	0	0.0	-0.0	21
11/10/2024 11:14:55 AM	36.000	0.004	0.034000	-0.135000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:56 AM	36.500	0.004	0.035000	-0.135000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:57 AM	37.000	0.004	0.035000	-0.134000	0	0	0	0.0	-0.1	21
11/10/2024 11:14:58 AM	32.900	0.003	0.031000	-0.138000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:02 AM	34.100	0.003	0.033000	-0.137000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:02 AM	34.100	0.003	0.033000	-0.137000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:03 AM	40.800	0.004	0.039000	-0.131000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:04 AM	39.900	0.004	0.038000	-0.131000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:05 AM	38.700	0.004	0.037000	-0.133000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:06 AM	38.700	0.004	0.037000	-0.133000	0	0	0	0.0	-0.0	21
11/10/2024 11:15:07 AM	37.600	0.004	0.036000	-0.134000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:08 AM	38.700	0.004	0.037000	-0.133000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:09 AM	40.100	0.004	0.038000	-0.131000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:10 AM	37.600	0.004	0.036000	-0.134000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:11 AM	39.000	0.004	0.037000	-0.132000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:12 AM	40.300	0.004	0.039000	-0.131000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:13 AM	40.000	0.004	0.038000	-0.131000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:14 AM	42.300	0.004	0.041000	-0.129000	0	0	0	0.0	-0.0	21
11/10/2024 11:15:15 AM	43.300	0.004	0.041000	-0.128000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:16 AM	43.700	0.004	0.042000	-0.128000	0	0	0	0.0	-0.0	21
11/10/2024 11:15:17 AM	42.800	0.004	0.041000	-0.129000	0	0	0	0.0	-0.0	21
11/10/2024 11:15:18 AM	43.400	0.004	0.042000	-0.128000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:19 AM	44.900	0.004	0.043000	-0.127000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:20 AM	45.700	0.005	0.044000	-0.126000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:21 AM	48.300	0.005	0.046000	-0.123000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:22 AM	45.600	0.005	0.044000	-0.126000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:23 AM	42.600	0.004	0.041000	-0.129000	0	0	0	0.0	-0.1	21
11/10/2024 11:15:24 AM	39.500	0.004	0.038000	-0.132000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:25 AM	41.400	0.004	0.040000	-0.130000	0	0	0	0.0	-0.1	20
11/10/2024 11:15:26 AM	42.300	0.004	0.040000	-0.129000	0	0	0	0.0	-0.1	20
